,case:concept:name,concept:name,time:enabled,start_timestamp,time:timestamp,org:resource
19,case[3],E,2026-04-15 14:59:53.811307+00:00,2026-04-15 14:59:53.811307+00:00,2026-04-15 15:04:53.811307+00:00,Marta
20,case[4],A,2026-04-15 15:13:33.411754+00:00,2026-04-15 15:13:33.411754+00:00,2026-04-15 15:18:33.411754+00:00,Carlos
21,case[4],B,2026-04-15 15:18:33.411754+00:00,2026-04-15 15:18:33.411754+00:00,2026-04-15 15:23:33.411754+00:00,Marta
22,case[4],C,2026-04-15 15:23:33.411754+00:00,2026-04-15 15:23:33.411754+00:00,2026-04-15 15:28:33.411754+00:00,Carlos
23,case[4],D,2026-04-15 15:28:33.411754+00:00,2026-04-15 15:28:33.411754+00:00,2026-04-15 15:33:33.411754+00:00,Marta
24,case[4],E,2026-04-15 15:33:33.411754+00:00,2026-04-15 15:33:33.411754+00:00,2026-04-15 15:38:33.411754+00:00,Carlos
25,case[5],A,2026-04-15 15:46:48.238896+00:00,2026-04-15 15:46:48.238896+00:00,2026-04-15 15:51:48.238896+00:00,Marta
26,case[5],B,2026-04-15 15:51:48.238896+00:00,2026-04-15 15:51:48.238896+00:00,2026-04-15 15:56:48.238896+00:00,Carlos
27,case[5],C,2026-04-15 15:56:48.238896+00:00,2026-04-15 15:56:48.238896+00:00,2026-04-15 16:01:48.238896+00:00,Marta
28,case[6],A,2026-04-15 15:59:30.612984+00:00,2026-04-15 15:59:30.612984+00:00,2026-04-15 16:04:30.612984+00:00,Carlos
29,case[5],D,2026-04-15 16:01:48.238896+00:00,2026-04-15 16:01:48.238896+00:00,2026-04-15 16:06:48.238896+00:00,Marta
30,case[7],A,2026-04-15 16:03:39.619521+00:00,2026-04-15 16:04:30.612984+00:00,2026-04-15 16:09:30.612984+00:00,Carlos
31,case[6],B,2026-04-15 16:04:30.612984+00:00,2026-04-15 16:06:48.238896+00:00,2026-04-15 16:11:48.238896+00:00,Marta
32,case[5],E,2026-04-15 16:06:48.238896+00:00,2026-04-15 16:09:30.612984+00:00,2026-04-15 16:14:30.612984+00:00,Carlos
33,case[7],B,2026-04-15 16:09:30.612984+00:00,2026-04-15 16:11:48.238896+00:00,2026-04-15 16:16:48.238896+00:00,Marta
34,case[6],C,2026-04-15 16:11:48.238896+00:00,2026-04-15 16:14:30.612984+00:00,2026-04-15 16:19:30.612984+00:00,Carlos
35,case[7],C,2026-04-15 16:16:48.238896+00:00,2026-04-15 16:16:48.238896+00:00,2026-04-15 16:21:48.238896+00:00,Marta
36,case[6],D,2026-04-15 16:19:30.612984+00:00,2026-04-15 16:19:30.612984+00:00,2026-04-15 16:24:30.612984+00:00,Carlos
37,case[7],D,2026-04-15 16:21:48.238896+00:00,2026-04-15 16:21:48.238896+00:00,2026-04-15 16:26:48.238896+00:00,Marta
38,case[6],E,2026-04-15 16:24:30.612984+00:00,2026-04-15 16:24:30.612984+00:00,2026-04-15 16:29:30.612984+00:00,Carlos
39,case[7],E,2026-04-15 16:26:48.238896+00:00,2026-04-15 16:26:48.238896+00:00,2026-04-15 16:31:48.238896+00:00,Marta
40,case[8],A,2026-04-15 16:28:55.670153+00:00,2026-04-15 16:29:30.612984+00:00,2026-04-15 16:34:30.612984+00:00,Carlos
41,case[8],B,2026-04-15 16:34:30.612984+00:00,2026-04-15 16:34:30.612984+00:00,2026-04-15 16:39:30.612984+00:00,Marta
42,case[8],C,2026-04-15 16:39:30.612984+00:00,2026-04-15 16:39:30.612984+00:00,2026-04-15 16:44:30.612984+00:00,Carlos
43,case[8],D,2026-04-15 16:44:30.612984+00:00,2026-04-15 16:44:30.612984+00:00,2026-04-15 16:49:30.612984+00:00,Marta
44,case[8],E,2026-04-15 16:49:30.612984+00:00,2026-04-15 16:49:30.612984+00:00,2026-04-15 16:54:30.612984+00:00,Carlos
45,case[9],A,2026-04-15 17:07:37.030115+00:00,2026-04-15 17:07:37.030115+00:00,2026-04-15 17:12:37.030115+00:00,Marta
46,case[9],B,2026-04-15 17:12:37.030115+00:00,2026-04-15 17:12:37.030115+00:00,2026-04-15 17:17:37.030115+00:00,Carlos
47,case[9],C,2026-04-15 17:17:37.030115+00:00,2026-04-15 17:17:37.030115+00:00,2026-04-15 17:22:37.030115+00:00,Marta
48,case[9],D,2026-04-15 17:22:37.030115+00:00,2026-04-15 17:22:37.030115+00:00,2026-04-15 17:27:37.030115+00:00,Carlos
49,case[9],E,2026-04-15 17:27:37.030115+00:00,2026-04-15 17:27:37.030115+00:00,2026-04-15 17:32:37.030115+00:00,Marta
50,case[10],A,2026-04-15 17:37:56.124871+00:00,2026-04-15 17:37:56.124871+00:00,2026-04-15 17:42:56.124871+00:00,Carlos
51,case[10],B,2026-04-15 17:42:56.124871+00:00,2026-04-15 17:42:56.124871+00:00,2026-04-15 17:47:56.124871+00:00,Marta
52,case[10],C,2026-04-15 17:47:56.124871+00:00,2026-04-15 17:47:56.124871+00:00,2026-04-15 17:52:56.124871+00:00,Carlos
53,case[10],D,2026-04-15 17:52:56.124871+00:00,2026-04-15 17:52:56.124871+00:00,2026-04-15 17:57:56.124871+00:00,Marta
54,case[11],A,2026-04-15 17:55:01.740481+00:00,2026-04-15 17:55:01.740481+00:00,2026-04-15 18:00:01.740481+00:00,Carlos
55,case[10],E,2026-04-15 17:57:56.124871+00:00,2026-04-15 17:57:56.124871+00:00,2026-04-15 18:02:56.124871+00:00,Marta
56,case[11],B,2026-04-15 18:00:01.740481+00:00,2026-04-15 18:00:01.740481+00:00,2026-04-15 18:05:01.740481+00:00,Carlos
57,case[11],C,2026-04-15 18:05:01.740481+00:00,2026-04-15 18:05:01.740481+00:00,2026-04-15 18:10:01.740481+00:00,Marta
58,case[11],D,2026-04-15 18:10:01.740481+00:00,2026-04-15 18:10:01.740481+00:00,2026-04-15 18:15:01.740481+00:00,Carlos
59,case[11],E,2026-04-15 18:15:01.740481+00:00,2026-04-15 18:15:01.740481+00:00,2026-04-15 18:20:01.740481+00:00,Marta
60,case[12],A,2026-04-15 18:16:18.278076+00:00,2026-04-15 18:16:18.278076+00:00,2026-04-15 18:21:18.278076+00:00,Carlos
61,case[12],B,2026-04-15 18:21:18.278076+00:00,2026-04-15 18:21:18.278076+00:00,2026-04-15 18:26:18.278076+00:00,Marta
62,case[12],C,2026-04-15 18:26:18.278076+00:00,2026-04-15 18:26:18.278076+00:00,2026-04-15 18:31:18.278076+00:00,Carlos
63,case[12],D,2026-04-15 18:31:18.278076+00:00,2026-04-15 18:31:18.278076+00:00,2026-04-15 18:36:18.278076+00:00,Marta
64,case[12],E,2026-04-15 18:36:18.278076+00:00,2026-04-15 18:36:18.278076+00:00,2026-04-15 18:41:18.278076+00:00,Carlos
65,case[13],A,2026-04-15 18:46:19.784254+00:00,2026-04-15 18:46:19.784254+00:00,2026-04-15 18:51:19.784254+00:00,Marta
66,case[13],B,2026-04-15 18:51:19.784254+00:00,2026-04-15 18:51:19.784254+00:00,2026-04-15 18:56:19.784254+00:00,Carlos
67,case[13],C,2026-04-15 18:56:19.784254+00:00,2026-04-15 18:56:19.784254+00:00,2026-04-15 19:01:19.784254+00:00,Marta
68,case[13],D,2026-04-15 19:01:19.784254+00:00,2026-04-15 19:01:19.784254+00:00,2026-04-15 19:06:19.784254+00:00,Carlos
69,case[13],E,2026-04-15 19:06:19.784254+00:00,2026-04-15 19:06:19.784254+00:00,2026-04-15 19:11:19.784254+00:00,Marta
70,case[14],A,2026-04-15 19:29:01.461582+00:00,2026-04-15 19:29:01.461582+00:00,2026-04-15 19:34:01.461582+00:00,Carlos
71,case[14],B,2026-04-15 19:34:01.461582+00:00,2026-04-15 19:34:01.461582+00:00,2026-04-15 19:39:01.461582+00:00,Marta
72,case[14],C,2026-04-15 19:39:01.461582+00:00,2026-04-15 19:39:01.461582+00:00,2026-04-15 19:44:01.461582+00:00,Carlos
73,case[14],D,2026-04-15 19:44:01.461582+00:00,2026-04-15 19:44:01.461582+00:00,2026-04-15 19:49:01.461582+00:00,Marta
74,case[14],E,2026-04-15 19:49:01.461582+00:00,2026-04-15 19:49:01.461582+00:00,2026-04-15 19:54:01.461582+00:00,Carlos
75,case[15],A,2026-04-15 20:44:12.288320+00:00,2026-04-15 20:44:12.288320+00:00,2026-04-15 20:49:12.288320+00:00,Marta
76,case[15],B,2026-04-15 20:49:12.288320+00:00,2026-04-15 20:49:12.288320+00:00,2026-04-15 20:54:12.288320+00:00,Carlos
77,case[15],C,2026-04-15 20:54:12.288320+00:00,2026-04-15 20:54:12.288320+00:00,2026-04-15 20:59:12.288320+00:00,Marta
78,case[15],D,2026-04-15 20:59:12.288320+00:00,2026-04-15 20:59:12.288320+00:00,2026-04-15 21:04:12.288320+00:00,Carlos
79,case[15],E,2026-04-15 21:04:12.288320+00:00,2026-04-15 21:04:12.288320+00:00,2026-04-15 21:09:12.288320+00:00,Marta
80,case[16],A,2026-04-15 21:18:16.600641+00:00,2026-04-15 21:18:16.600641+00:00,2026-04-15 21:23:16.600641+00:00,Carlos
81,case[16],B,2026-04-15 21:23:16.600641+00:00,2026-04-15 21:23:16.600641+00:00,2026-04-15 21:28:16.600641+00:00,Marta
82,case[16],C,2026-04-15 21:28:16.600641+00:00,2026-04-15 21:28:16.600641+00:00,2026-04-15 21:33:16.600641+00:00,Carlos
83,case[16],D,2026-04-15 21:33:16.600641+00:00,2026-04-15 21:33:16.600641+00:00,2026-04-15 21:38:16.600641+00:00,Marta
84,case[16],E,2026-04-15 21:38:16.600641+00:00,2026-04-15 21:38:16.600641+00:00,2026-04-15 21:43:16.600641+00:00,Carlos
85,case[17],A,2026-04-15 21:46:53.507421+00:00,2026-04-15 21:46:53.507421+00:00,2026-04-15 21:51:53.507421+00:00,Marta
86,case[18],A,2026-04-15 21:49:01.842393+00:00,2026-04-15 21:49:01.842393+00:00,2026-04-15 21:54:01.842393+00:00,Carlos
87,case[17],B,2026-04-15 21:51:53.507421+00:00,2026-04-15 21:51:53.507421+00:00,2026-04-15 21:56:53.507421+00:00,Marta
88,case[18],B,2026-04-15 21:54:01.842393+00:00,2026-04-15 21:54:01.842393+00:00,2026-04-15 21:59:01.842393+00:00,Carlos
89,case[17],C,2026-04-15 21:56:53.507421+00:00,2026-04-15 21:56:53.507421+00:00,2026-04-15 22:01:53.507421+00:00,Marta
90,case[18],C,2026-04-15 21:59:01.842393+00:00,2026-04-15 21:59:01.842393+00:00,2026-04-15 22:04:01.842393+00:00,Carlos
91,case[17],D,2026-04-15 22:01:53.507421+00:00,2026-04-15 22:01:53.507421+00:00,2026-04-15 22:06:53.507421+00:00,Marta
92,case[18],D,2026-04-15 22:04:01.842393+00:00,2026-04-15 22:04:01.842393+00:00,2026-04-15 22:09:01.842393+00:00,Carlos
93,case[17],E,2026-04-15 22:06:53.507421+00:00,2026-04-15 22:06:53.507421+00:00,2026-04-15 22:11:53.507421+00:00,Marta
94,case[18],E,2026-04-15 22:09:01.842393+00:00,2026-04-15 22:09:01.842393+00:00,2026-04-15 22:14:01.842393+00:00,Carlos
95,case[19],A,2026-04-15 22:35:32.147006+00:00,2026-04-15 22:35:32.147006+00:00,2026-04-15 22:40:32.147006+00:00,Marta
96,case[19],B,2026-04-15 22:40:32.147006+00:00,2026-04-15 22:40:32.147006+00:00,2026-04-15 22:45:32.147006+00:00,Carlos
97,case[19],C,2026-04-15 22:45:32.147006+00:00,2026-04-15 22:45:32.147006+00:00,2026-04-15 22:50:32.147006+00:00,Marta
98,case[19],D,2026-04-15 22:50:32.147006+00:00,2026-04-15 22:50:32.147006+00:00,2026-04-15 22:55:32.147006+00:00,Carlos
99,case[19],E,2026-04-15 22:55:32.147006+00:00,2026-04-15 22:55:32.147006+00:00,2026-04-15 23:00:32.147006+00:00,Marta
100,case[20],A,2026-04-15 23:04:15.185036+00:00,2026-04-15 23:04:15.185036+00:00,2026-04-15 23:09:15.185036+00:00,Carlos
101,case[21],A,2026-04-15 23:05:08.630879+00:00,2026-04-15 23:05:08.630879+00:00,2026-04-15 23:10:08.630879+00:00,Marta
102,case[20],B,2026-04-15 23:09:15.185036+00:00,2026-04-15 23:09:15.185036+00:00,2026-04-15 23:14:15.185036+00:00,Carlos
103,case[21],B,2026-04-15 23:10:08.630879+00:00,2026-04-15 23:10:08.630879+00:00,2026-04-15 23:15:08.630879+00:00,Marta
104,case[20],C,2026-04-15 23:14:15.185036+00:00,2026-04-15 23:14:15.185036+00:00,2026-04-15 23:19:15.185036+00:00,Carlos
105,case[21],C,2026-04-15 23:15:08.630879+00:00,2026-04-15 23:15:08.630879+00:00,2026-04-15 23:20:08.630879+00:00,Marta
106,case[20],D,2026-04-15 23:19:15.185036+00:00,2026-04-15 23:19:15.185036+00:00,2026-04-15 23:24:15.185036+00:00,Carlos
107,case[21],D,2026-04-15 23:20:08.630879+00:00,2026-04-15 23:20:08.630879+00:00,2026-04-15 23:25:08.630879+00:00,Marta
108,case[20],E,2026-04-15 23:24:15.185036+00:00,2026-04-15 23:24:15.185036+00:00,2026-04-15 23:29:15.185036+00:00,Carlos
109,case[21],E,2026-04-15 23:25:08.630879+00:00,2026-04-15 23:25:08.630879+00:00,2026-04-15 23:30:08.630879+00:00,Marta
110,case[22],A,2026-04-15 23:36:09.369032+00:00,2026-04-15 23:36:09.369032+00:00,2026-04-15 23:41:09.369032+00:00,Carlos
111,case[22],B,2026-04-15 23:41:09.369032+00:00,2026-04-15 23:41:09.369032+00:00,2026-04-15 23:46:09.369032+00:00,Marta
112,case[22],C,2026-04-15 23:46:09.369032+00:00,2026-04-15 23:46:09.369032+00:00,2026-04-15 23:51:09.369032+00:00,Carlos
113,case[22],D,2026-04-15 23:51:09.369032+00:00,2026-04-15 23:51:09.369032+00:00,2026-04-15 23:56:09.369032+00:00,Marta
114,case[22],E,2026-04-15 23:56:09.369032+00:00,2026-04-15 23:56:09.369032+00:00,2026-04-16 00:01:09.370032+00:00,Carlos
115,case[23],A,2026-04-16 00:04:58.792925+00:00,2026-04-16 00:04:58.792925+00:00,2026-04-16 00:09:58.792925+00:00,Marta
116,case[23],B,2026-04-16 00:09:58.792925+00:00,2026-04-16 00:09:58.792925+00:00,2026-04-16 00:14:58.792925+00:00,Carlos
117,case[23],C,2026-04-16 00:14:58.792925+00:00,2026-04-16 00:14:58.792925+00:00,2026-04-16 00:19:58.792925+00:00,Marta
118,case[23],D,2026-04-16 00:19:58.792925+00:00,2026-04-16 00:19:58.792925+00:00,2026-04-16 00:24:58.792925+00:00,Carlos
119,case[23],E,2026-04-16 00:24:58.792925+00:00,2026-04-16 00:24:58.792925+00:00,2026-04-16 00:29:58.792925+00:00,Marta
120,case[24],A,2026-04-16 00:26:42.251356+00:00,2026-04-16 00:26:42.251356+00:00,2026-04-16 00:31:42.251356+00:00,Carlos
121,case[24],B,2026-04-16 00:31:42.251356+00:00,2026-04-16 00:31:42.251356+00:00,2026-04-16 00:36:42.251356+00:00,Marta
122,case[24],C,2026-04-16 00:36:42.251356+00:00,2026-04-16 00:36:42.251356+00:00,2026-04-16 00:41:42.251356+00:00,Carlos
123,case[24],D,2026-04-16 00:41:42.251356+00:00,2026-04-16 00:41:42.251356+00:00,2026-04-16 00:46:42.251356+00:00,Marta
124,case[24],E,2026-04-16 00:46:42.251356+00:00,2026-04-16 00:46:42.251356+00:00,2026-04-16 00:51:42.251356+00:00,Carlos
125,case[25],A,2026-04-16 01:13:10.571774+00:00,2026-04-16 01:13:10.571774+00:00,2026-04-16 01:18:10.571774+00:00,Marta
126,case[25],B,2026-04-16 01:18:10.571774+00:00,2026-04-16 01:18:10.571774+00:00,2026-04-16 01:23:10.571774+00:00,Carlos
127,case[25],C,2026-04-16 01:23:10.571774+00:00,2026-04-16 01:23:10.571774+00:00,2026-04-16 01:28:10.571774+00:00,Marta
128,case[25],D,2026-04-16 01:28:10.571774+00:00,2026-04-16 01:28:10.571774+00:00,2026-04-16 01:33:10.571774+00:00,Carlos
129,case[25],E,2026-04-16 01:33:10.571774+00:00,2026-04-16 01:33:10.571774+00:00,2026-04-16 01:38:10.571774+00:00,Marta
130,case[26],A,2026-04-16 01:54:42.518824+00:00,2026-04-16 01:54:42.518824+00:00,2026-04-16 01:59:42.518824+00:00,Carlos
131,case[26],B,2026-04-16 01:59:42.518824+00:00,2026-04-16 01:59:42.518824+00:00,2026-04-16 02:04:42.518824+00:00,Marta
132,case[26],C,2026-04-16 02:04:42.518824+00:00,2026-04-16 02:04:42.518824+00:00,2026-04-16 02:09:42.518824+00:00,Carlos
133,case[26],D,2026-04-16 02:09:42.518824+00:00,2026-04-16 02:09:42.518824+00:00,2026-04-16 02:14:42.518824+00:00,Marta
134,case[27],A,2026-04-16 02:13:10.779953+00:00,2026-04-16 02:13:10.779953+00:00,2026-04-16 02:18:10.779953+00:00,Carlos
135,case[26],E,2026-04-16 02:14:42.518824+00:00,2026-04-16 02:14:42.518824+00:00,2026-04-16 02:19:42.518824+00:00,Marta
136,case[27],B,2026-04-16 02:18:10.779953+00:00,2026-04-16 02:18:10.779953+00:00,2026-04-16 02:23:10.779953+00:00,Carlos
137,case[27],C,2026-04-16 02:23:10.779953+00:00,2026-04-16 02:23:10.779953+00:00,2026-04-16 02:28:10.779953+00:00,Marta
138,case[27],D,2026-04-16 02:28:10.779953+00:00,2026-04-16 02:28:10.779953+00:00,2026-04-16 02:33:10.779953+00:00,Carlos
139,case[27],E,2026-04-16 02:33:10.779953+00:00,2026-04-16 02:33:10.779953+00:00,2026-04-16 02:38:10.779953+00:00,Marta
140,case[28],A,2026-04-16 02:57:21.225820+00:00,2026-04-16 02:57:21.225820+00:00,2026-04-16 03:02:21.225820+00:00,Carlos
141,case[29],A,2026-04-16 03:00:02.524671+00:00,2026-04-16 03:00:02.524671+00:00,2026-04-16 03:05:02.524671+00:00,Marta
142,case[28],B,2026-04-16 03:02:21.225820+00:00,2026-04-16 03:02:21.225820+00:00,2026-04-16 03:07:21.225820+00:00,Carlos
143,case[29],B,2026-04-16 03:05:02.524671+00:00,2026-04-16 03:05:02.524671+00:00,2026-04-16 03:10:02.524671+00:00,Marta
144,case[28],C,2026-04-16 03:07:21.225820+00:00,2026-04-16 03:07:21.225820+00:00,2026-04-16 03:12:21.225820+00:00,Carlos
145,case[29],C,2026-04-16 03:10:02.524671+00:00,2026-04-16 03:10:02.524671+00:00,2026-04-16 03:15:02.524671+00:00,Marta
146,case[28],D,2026-04-16 03:12:21.225820+00:00,2026-04-16 03:12:21.225820+00:00,2026-04-16 03:17:21.225820+00:00,Carlos
147,case[29],D,2026-04-16 03:15:02.524671+00:00,2026-04-16 03:15:02.524671+00:00,2026-04-16 03:20:02.524671+00:00,Marta
148,case[28],E,2026-04-16 03:17:21.225820+00:00,2026-04-16 03:17:21.225820+00:00,2026-04-16 03:22:21.225820+00:00,Carlos
149,case[29],E,2026-04-16 03:20:02.524671+00:00,2026-04-16 03:20:02.524671+00:00,2026-04-16 03:25:02.524671+00:00,Marta
150,case[30],A,2026-04-16 04:03:11.472401+00:00,2026-04-16 04:03:11.472401+00:00,2026-04-16 04:08:11.472401+00:00,Carlos
151,case[30],B,2026-04-16 04:08:11.472401+00:00,2026-04-16 04:08:11.472401+00:00,2026-04-16 04:13:11.472401+00:00,Marta
152,case[30],C,2026-04-16 04:13:11.472401+00:00,2026-04-16 04:13:11.472401+00:00,2026-04-16 04:18:11.472401+00:00,Carlos
153,case[30],D,2026-04-16 04:18:11.472401+00:00,2026-04-16 04:18:11.472401+00:00,2026-04-16 04:23:11.472401+00:00,Marta
154,case[30],E,2026-04-16 04:23:11.472401+00:00,2026-04-16 04:23:11.472401+00:00,2026-04-16 04:28:11.472401+00:00,Carlos
155,case[31],A,2026-04-16 04:27:35.235479+00:00,2026-04-16 04:27:35.235479+00:00,2026-04-16 04:32:35.235479+00:00,Marta
156,case[31],B,2026-04-16 04:32:35.235479+00:00,2026-04-16 04:32:35.235479+00:00,2026-04-16 04:37:35.235479+00:00,Carlos
157,case[32],A,2026-04-16 04:37:09.695032+00:00,2026-04-16 04:37:09.695032+00:00,2026-04-16 04:42:09.695032+00:00,Marta
158,case[31],C,2026-04-16 04:37:35.235479+00:00,2026-04-16 04:37:35.235479+00:00,2026-04-16 04:42:35.235479+00:00,Carlos
159,case[32],B,2026-04-16 04:42:09.695032+00:00,2026-04-16 04:42:09.695032+00:00,2026-04-16 04:47:09.695032+00:00,Marta
160,case[31],D,2026-04-16 04:42:35.235479+00:00,2026-04-16 04:42:35.235479+00:00,2026-04-16 04:47:35.235479+00:00,Carlos
161,case[32],C,2026-04-16 04:47:09.695032+00:00,2026-04-16 04:47:09.695032+00:00,2026-04-16 04:52:09.695032+00:00,Marta
162,case[31],E,2026-04-16 04:47:35.235479+00:00,2026-04-16 04:47:35.235479+00:00,2026-04-16 04:52:35.235479+00:00,Carlos
163,case[32],D,2026-04-16 04:52:09.695032+00:00,2026-04-16 04:52:09.695032+00:00,2026-04-16 04:57:09.695032+00:00,Marta
164,case[32],E,2026-04-16 04:57:09.695032+00:00,2026-04-16 04:57:09.695032+00:00,2026-04-16 05:02:09.695032+00:00,Carlos
165,case[33],A,2026-04-16 05:21:20.713044+00:00,2026-04-16 05:21:20.713044+00:00,2026-04-16 05:26:20.713044+00:00,Marta
166,case[33],B,2026-04-16 05:26:20.713044+00:00,2026-04-16 05:26:20.713044+00:00,2026-04-16 05:31:20.713044+00:00,Carlos
167,case[33],C,2026-04-16 05:31:20.713044+00:00,2026-04-16 05:31:20.713044+00:00,2026-04-16 05:36:20.713044+00:00,Marta
168,case[33],D,2026-04-16 05:36:20.713044+00:00,2026-04-16 05:36:20.713044+00:00,2026-04-16 05:41:20.713044+00:00,Carlos
169,case[33],E,2026-04-16 05:41:20.713044+00:00,2026-04-16 05:41:20.713044+00:00,2026-04-16 05:46:20.713044+00:00,Marta
170,case[34],A,2026-04-16 06:05:09.712274+00:00,2026-04-16 06:05:09.712274+00:00,2026-04-16 06:10:09.712274+00:00,Carlos
171,case[34],B,2026-04-16 06:10:09.712274+00:00,2026-04-16 06:10:09.712274+00:00,2026-04-16 06:15:09.712274+00:00,Marta
172,case[34],C,2026-04-16 06:15:09.712274+00:00,2026-04-16 06:15:09.712274+00:00,2026-04-16 06:20:09.712274+00:00,Carlos
173,case[34],D,2026-04-16 06:20:09.712274+00:00,2026-04-16 06:20:09.712274+00:00,2026-04-16 06:25:09.712274+00:00,Marta
174,case[34],E,2026-04-16 06:25:09.712274+00:00,2026-04-16 06:25:09.712274+00:00,2026-04-16 06:30:09.712274+00:00,Carlos
175,case[35],A,2026-04-16 06:53:47.866718+00:00,2026-04-16 06:53:47.866718+00:00,2026-04-16 06:58:47.866718+00:00,Marta
176,case[35],B,2026-04-16 06:58:47.866718+00:00,2026-04-16 06:58:47.866718+00:00,2026-04-16 07:03:47.866718+00:00,Carlos
177,case[35],C,2026-04-16 07:03:47.866718+00:00,2026-04-16 07:03:47.866718+00:00,2026-04-16 07:08:47.866718+00:00,Marta
178,case[36],A,2026-04-16 07:06:27.821862+00:00,2026-04-16 07:06:27.821862+00:00,2026-04-16 07:11:27.821862+00:00,Carlos
179,case[35],D,2026-04-16 07:08:47.866718+00:00,2026-04-16 07:08:47.866718+00:00,2026-04-16 07:13:47.866718+00:00,Marta
180,case[36],B,2026-04-16 07:11:27.821862+00:00,2026-04-16 07:11:27.821862+00:00,2026-04-16 07:16:27.821862+00:00,Carlos
181,case[35],E,2026-04-16 07:13:47.866718+00:00,2026-04-16 07:13:47.866718+00:00,2026-04-16 07:18:47.866718+00:00,Marta
182,case[36],C,2026-04-16 07:16:27.821862+00:00,2026-04-16 07:16:27.821862+00:00,2026-04-16 07:21:27.821862+00:00,Carlos
183,case[36],D,2026-04-16 07:21:27.821862+00:00,2026-04-16 07:21:27.821862+00:00,2026-04-16 07:26:27.821862+00:00,Marta
184,case[36],E,2026-04-16 07:26:27.821862+00:00,2026-04-16 07:26:27.821862+00:00,2026-04-16 07:31:27.821862+00:00,Carlos
185,case[37],A,2026-04-16 07:52:35.776667+00:00,2026-04-16 07:52:35.776667+00:00,2026-04-16 07:57:35.776667+00:00,Marta
186,case[37],B,2026-04-16 07:57:35.776667+00:00,2026-04-16 07:57:35.776667+00:00,2026-04-16 08:02:35.776667+00:00,Carlos
187,case[38],A,2026-04-16 08:00:00.193130+00:00,2026-04-16 08:00:00.193130+00:00,2026-04-16 08:05:00.193130+00:00,Marta
188,case[37],C,2026-04-16 08:02:35.776667+00:00,2026-04-16 08:02:35.776667+00:00,2026-04-16 08:07:35.776667+00:00,Carlos
189,case[38],B,2026-04-16 08:05:00.193130+00:00,2026-04-16 08:05:00.193130+00:00,2026-04-16 08:10:00.193130+00:00,Marta
190,case[37],D,2026-04-16 08:07:35.776667+00:00,2026-04-16 08:07:35.776667+00:00,2026-04-16 08:12:35.776667+00:00,Carlos
191,case[38],C,2026-04-16 08:10:00.193130+00:00,2026-04-16 08:10:00.193130+00:00,2026-04-16 08:15:00.193130+00:00,Marta
