,case:concept:name,concept:name,time:enabled,start_timestamp,time:timestamp,org:resource
41,case[8],B,2026-04-15 16:33:20.000000+00:00,2026-04-15 16:33:20.000000+00:00,2026-04-15 16:36:40+00:00,Marta
42,case[8],C,2026-04-15 16:36:40.000000+00:00,2026-04-15 16:36:40.000000+00:00,2026-04-15 16:40:00+00:00,Marta
43,case[8],D,2026-04-15 16:40:00.000000+00:00,2026-04-15 16:40:00.000000+00:00,2026-04-15 16:43:20+00:00,Carlos
44,case[8],E,2026-04-15 16:43:20.000000+00:00,2026-04-15 16:43:20.000000+00:00,2026-04-15 16:46:40+00:00,Carlos
45,case[9],A,2026-04-15 17:00:00.000000+00:00,2026-04-15 17:00:00.000000+00:00,2026-04-15 17:03:20+00:00,Marta
46,case[9],B,2026-04-15 17:03:20.000000+00:00,2026-04-15 17:03:20.000000+00:00,2026-04-15 17:06:40+00:00,Marta
47,case[9],C,2026-04-15 17:06:40.000000+00:00,2026-04-15 17:06:40.000000+00:00,2026-04-15 17:10:00+00:00,Marta
48,case[9],D,2026-04-15 17:10:00.000000+00:00,2026-04-15 17:10:00.000000+00:00,2026-04-15 17:13:20+00:00,Carlos
49,case[9],E,2026-04-15 17:13:20.000000+00:00,2026-04-15 17:13:20.000000+00:00,2026-04-15 17:16:40+00:00,Carlos
50,case[10],A,2026-04-15 17:30:00.000000+00:00,2026-04-15 17:30:00.000000+00:00,2026-04-15 17:33:20+00:00,Marta
51,case[10],B,2026-04-15 17:33:20.000000+00:00,2026-04-15 17:33:20.000000+00:00,2026-04-15 17:36:40+00:00,Marta
52,case[10],C,2026-04-15 17:36:40.000000+00:00,2026-04-15 17:36:40.000000+00:00,2026-04-15 17:40:00+00:00,Marta
53,case[10],D,2026-04-15 17:40:00.000000+00:00,2026-04-15 17:40:00.000000+00:00,2026-04-15 17:43:20+00:00,Carlos
54,case[10],E,2026-04-15 17:43:20.000000+00:00,2026-04-15 17:43:20.000000+00:00,2026-04-15 17:46:40+00:00,Carlos
55,case[11],A,2026-04-15 18:00:00.000000+00:00,2026-04-15 18:00:00.000000+00:00,2026-04-15 18:03:20+00:00,Marta
56,case[11],B,2026-04-15 18:03:20.000000+00:00,2026-04-15 18:03:20.000000+00:00,2026-04-15 18:06:40+00:00,Marta
57,case[11],C,2026-04-15 18:06:40.000000+00:00,2026-04-15 18:06:40.000000+00:00,2026-04-15 18:10:00+00:00,Marta
58,case[11],D,2026-04-15 18:10:00.000000+00:00,2026-04-15 18:10:00.000000+00:00,2026-04-15 18:13:20+00:00,Carlos
59,case[11],E,2026-04-15 18:13:20.000000+00:00,2026-04-15 18:13:20.000000+00:00,2026-04-15 18:16:40+00:00,Carlos
60,case[12],A,2026-04-15 18:30:00.000000+00:00,2026-04-15 18:30:00.000000+00:00,2026-04-15 18:33:20+00:00,Marta
61,case[12],B,2026-04-15 18:33:20.000000+00:00,2026-04-15 18:33:20.000000+00:00,2026-04-15 18:36:40+00:00,Marta
62,case[12],C,2026-04-15 18:36:40.000000+00:00,2026-04-15 18:36:40.000000+00:00,2026-04-15 18:40:00+00:00,Marta
63,case[12],D,2026-04-15 18:40:00.000000+00:00,2026-04-15 18:40:00.000000+00:00,2026-04-15 18:43:20+00:00,Carlos
64,case[12],E,2026-04-15 18:43:20.000000+00:00,2026-04-15 18:43:20.000000+00:00,2026-04-15 18:46:40+00:00,Carlos
65,case[13],A,2026-04-15 19:00:00.000000+00:00,2026-04-15 19:00:00.000000+00:00,2026-04-15 19:03:20+00:00,Marta
66,case[13],B,2026-04-15 19:03:20.000000+00:00,2026-04-15 19:03:20.000000+00:00,2026-04-15 19:06:40+00:00,Marta
67,case[13],C,2026-04-15 19:06:40.000000+00:00,2026-04-15 19:06:40.000000+00:00,2026-04-15 19:10:00+00:00,Marta
68,case[13],D,2026-04-15 19:10:00.000000+00:00,2026-04-15 19:10:00.000000+00:00,2026-04-15 19:13:20+00:00,Carlos
69,case[13],E,2026-04-15 19:13:20.000000+00:00,2026-04-15 19:13:20.000000+00:00,2026-04-15 19:16:40+00:00,Carlos
70,case[14],A,2026-04-15 19:30:00.000000+00:00,2026-04-15 19:30:00.000000+00:00,2026-04-15 19:33:20+00:00,Marta
71,case[14],B,2026-04-15 19:33:20.000000+00:00,2026-04-15 19:33:20.000000+00:00,2026-04-15 19:36:40+00:00,Marta
72,case[14],C,2026-04-15 19:36:40.000000+00:00,2026-04-15 19:36:40.000000+00:00,2026-04-15 19:40:00+00:00,Marta
73,case[14],D,2026-04-15 19:40:00.000000+00:00,2026-04-15 19:40:00.000000+00:00,2026-04-15 19:43:20+00:00,Carlos
74,case[14],E,2026-04-15 19:43:20.000000+00:00,2026-04-15 19:43:20.000000+00:00,2026-04-15 19:46:40+00:00,Carlos
75,case[15],A,2026-04-15 20:00:00.000000+00:00,2026-04-15 20:00:00.000000+00:00,2026-04-15 20:03:20+00:00,Marta
76,case[15],B,2026-04-15 20:03:20.000000+00:00,2026-04-15 20:03:20.000000+00:00,2026-04-15 20:06:40+00:00,Marta
77,case[15],C,2026-04-15 20:06:40.000000+00:00,2026-04-15 20:06:40.000000+00:00,2026-04-15 20:10:00+00:00,Marta
78,case[15],D,2026-04-15 20:10:00.000000+00:00,2026-04-15 20:10:00.000000+00:00,2026-04-15 20:13:20+00:00,Carlos
79,case[15],E,2026-04-15 20:13:20.000000+00:00,2026-04-15 20:13:20.000000+00:00,2026-04-15 20:16:40+00:00,Carlos
80,case[16],A,2026-04-15 20:30:00.000000+00:00,2026-04-15 20:30:00.000000+00:00,2026-04-15 20:33:20+00:00,Marta
81,case[16],B,2026-04-15 20:33:20.000000+00:00,2026-04-15 20:33:20.000000+00:00,2026-04-15 20:36:40+00:00,Marta
82,case[16],C,2026-04-15 20:36:40.000000+00:00,2026-04-15 20:36:40.000000+00:00,2026-04-15 20:40:00+00:00,Marta
83,case[16],D,2026-04-15 20:40:00.000000+00:00,2026-04-15 20:40:00.000000+00:00,2026-04-15 20:43:20+00:00,Carlos
84,case[16],E,2026-04-15 20:43:20.000000+00:00,2026-04-15 20:43:20.000000+00:00,2026-04-15 20:46:40+00:00,Carlos
85,case[17],A,2026-04-15 21:00:00.000000+00:00,2026-04-15 21:00:00.000000+00:00,2026-04-15 21:03:20+00:00,Marta
86,case[17],B,2026-04-15 21:03:20.000000+00:00,2026-04-15 21:03:20.000000+00:00,2026-04-15 21:06:40+00:00,Marta
87,case[17],C,2026-04-15 21:06:40.000000+00:00,2026-04-15 21:06:40.000000+00:00,2026-04-15 21:10:00+00:00,Marta
88,case[17],D,2026-04-15 21:10:00.000000+00:00,2026-04-15 21:10:00.000000+00:00,2026-04-15 21:13:20+00:00,Carlos
89,case[17],E,2026-04-15 21:13:20.000000+00:00,2026-04-15 21:13:20.000000+00:00,2026-04-15 21:16:40+00:00,Carlos
90,case[18],A,2026-04-15 21:30:00.000000+00:00,2026-04-15 21:30:00.000000+00:00,2026-04-15 21:33:20+00:00,Marta
91,case[18],B,2026-04-15 21:33:20.000000+00:00,2026-04-15 21:33:20.000000+00:00,2026-04-15 21:36:40+00:00,Marta
92,case[18],C,2026-04-15 21:36:40.000000+00:00,2026-04-15 21:36:40.000000+00:00,2026-04-15 21:40:00+00:00,Marta
93,case[18],D,2026-04-15 21:40:00.000000+00:00,2026-04-15 21:40:00.000000+00:00,2026-04-15 21:43:20+00:00,Carlos
94,case[18],E,2026-04-15 21:43:20.000000+00:00,2026-04-15 21:43:20.000000+00:00,2026-04-15 21:46:40+00:00,Carlos
95,case[19],A,2026-04-15 22:00:00.000000+00:00,2026-04-15 22:00:00.000000+00:00,2026-04-15 22:03:20+00:00,Marta
96,case[19],B,2026-04-15 22:03:20.000000+00:00,2026-04-15 22:03:20.000000+00:00,2026-04-15 22:06:40+00:00,Marta
97,case[19],C,2026-04-15 22:06:40.000000+00:00,2026-04-15 22:06:40.000000+00:00,2026-04-15 22:10:00+00:00,Marta
98,case[19],D,2026-04-15 22:10:00.000000+00:00,2026-04-15 22:10:00.000000+00:00,2026-04-15 22:13:20+00:00,Carlos
99,case[19],E,2026-04-15 22:13:20.000000+00:00,2026-04-15 22:13:20.000000+00:00,2026-04-15 22:16:40+00:00,Carlos
100,case[20],A,2026-04-15 22:30:00.000000+00:00,2026-04-15 22:30:00.000000+00:00,2026-04-15 22:33:20+00:00,Marta
101,case[20],B,2026-04-15 22:33:20.000000+00:00,2026-04-15 22:33:20.000000+00:00,2026-04-15 22:36:40+00:00,Marta
102,case[20],C,2026-04-15 22:36:40.000000+00:00,2026-04-15 22:36:40.000000+00:00,2026-04-15 22:40:00+00:00,Marta
103,case[20],D,2026-04-15 22:40:00.000000+00:00,2026-04-15 22:40:00.000000+00:00,2026-04-15 22:43:20+00:00,Carlos
104,case[20],E,2026-04-15 22:43:20.000000+00:00,2026-04-15 22:43:20.000000+00:00,2026-04-15 22:46:40+00:00,Carlos
105,case[21],A,2026-04-15 23:00:00.000000+00:00,2026-04-15 23:00:00.000000+00:00,2026-04-15 23:03:20+00:00,Marta
106,case[21],B,2026-04-15 23:03:20.000000+00:00,2026-04-15 23:03:20.000000+00:00,2026-04-15 23:06:40+00:00,Marta
107,case[21],C,2026-04-15 23:06:40.000000+00:00,2026-04-15 23:06:40.000000+00:00,2026-04-15 23:10:00+00:00,Marta
108,case[21],D,2026-04-15 23:10:00.000000+00:00,2026-04-15 23:10:00.000000+00:00,2026-04-15 23:13:20+00:00,Carlos
109,case[21],E,2026-04-15 23:13:20.000000+00:00,2026-04-15 23:13:20.000000+00:00,2026-04-15 23:16:40+00:00,Carlos
110,case[22],A,2026-04-15 23:30:00.000000+00:00,2026-04-15 23:30:00.000000+00:00,2026-04-15 23:33:20+00:00,Marta
111,case[22],B,2026-04-15 23:33:20.000000+00:00,2026-04-15 23:33:20.000000+00:00,2026-04-15 23:36:40+00:00,Marta
112,case[22],C,2026-04-15 23:36:40.000000+00:00,2026-04-15 23:36:40.000000+00:00,2026-04-15 23:40:00+00:00,Marta
113,case[22],D,2026-04-15 23:40:00.000000+00:00,2026-04-15 23:40:00.000000+00:00,2026-04-15 23:43:20+00:00,Carlos
114,case[22],E,2026-04-15 23:43:20.000000+00:00,2026-04-15 23:43:20.000000+00:00,2026-04-15 23:46:40+00:00,Carlos
115,case[23],A,2026-04-16 00:00:00.000000+00:00,2026-04-16 00:00:00.000000+00:00,2026-04-16 00:03:20+00:00,Marta
116,case[23],B,2026-04-16 00:03:20.000000+00:00,2026-04-16 00:03:20.000000+00:00,2026-04-16 00:06:40+00:00,Marta
117,case[23],C,2026-04-16 00:06:40.000000+00:00,2026-04-16 00:06:40.000000+00:00,2026-04-16 00:10:00+00:00,Marta
118,case[23],D,2026-04-16 00:10:00.000000+00:00,2026-04-16 00:10:00.000000+00:00,2026-04-16 00:13:20+00:00,Carlos
119,case[23],E,2026-04-16 00:13:20.000000+00:00,2026-04-16 00:13:20.000000+00:00,2026-04-16 00:16:40+00:00,Carlos
120,case[24],A,2026-04-16 00:30:00.000000+00:00,2026-04-16 00:30:00.000000+00:00,2026-04-16 00:33:20+00:00,Marta
121,case[24],B,2026-04-16 00:33:20.000000+00:00,2026-04-16 00:33:20.000000+00:00,2026-04-16 00:36:40+00:00,Marta
122,case[24],C,2026-04-16 00:36:40.000000+00:00,2026-04-16 00:36:40.000000+00:00,2026-04-16 00:40:00+00:00,Marta
123,case[24],D,2026-04-16 00:40:00.000000+00:00,2026-04-16 00:40:00.000000+00:00,2026-04-16 00:43:20+00:00,Carlos
124,case[24],E,2026-04-16 00:43:20.000000+00:00,2026-04-16 00:43:20.000000+00:00,2026-04-16 00:46:40+00:00,Carlos
125,case[25],A,2026-04-16 01:00:00.000000+00:00,2026-04-16 01:00:00.000000+00:00,2026-04-16 01:03:20+00:00,Marta
126,case[25],B,2026-04-16 01:03:20.000000+00:00,2026-04-16 01:03:20.000000+00:00,2026-04-16 01:06:40+00:00,Marta
127,case[25],C,2026-04-16 01:06:40.000000+00:00,2026-04-16 01:06:40.000000+00:00,2026-04-16 01:10:00+00:00,Marta
128,case[25],D,2026-04-16 01:10:00.000000+00:00,2026-04-16 01:10:00.000000+00:00,2026-04-16 01:13:20+00:00,Carlos
129,case[25],E,2026-04-16 01:13:20.000000+00:00,2026-04-16 01:13:20.000000+00:00,2026-04-16 01:16:40+00:00,Carlos
130,case[26],A,2026-04-16 01:30:00.000000+00:00,2026-04-16 01:30:00.000000+00:00,2026-04-16 01:33:20+00:00,Marta
131,case[26],B,2026-04-16 01:33:20.000000+00:00,2026-04-16 01:33:20.000000+00:00,2026-04-16 01:36:40+00:00,Marta
132,case[26],C,2026-04-16 01:36:40.000000+00:00,2026-04-16 01:36:40.000000+00:00,2026-04-16 01:40:00+00:00,Marta
133,case[26],D,2026-04-16 01:40:00.000000+00:00,2026-04-16 01:40:00.000000+00:00,2026-04-16 01:43:20+00:00,Carlos
134,case[26],E,2026-04-16 01:43:20.000000+00:00,2026-04-16 01:43:20.000000+00:00,2026-04-16 01:46:40+00:00,Carlos
135,case[27],A,2026-04-16 02:00:00.000000+00:00,2026-04-16 02:00:00.000000+00:00,2026-04-16 02:03:20+00:00,Marta
136,case[27],B,2026-04-16 02:03:20.000000+00:00,2026-04-16 02:03:20.000000+00:00,2026-04-16 02:06:40+00:00,Marta
137,case[27],C,2026-04-16 02:06:40.000000+00:00,2026-04-16 02:06:40.000000+00:00,2026-04-16 02:10:00+00:00,Marta
138,case[27],D,2026-04-16 02:10:00.000000+00:00,2026-04-16 02:10:00.000000+00:00,2026-04-16 02:13:20+00:00,Carlos
139,case[27],E,2026-04-16 02:13:20.000000+00:00,2026-04-16 02:13:20.000000+00:00,2026-04-16 02:16:40+00:00,Carlos
140,case[28],A,2026-04-16 02:30:00.000000+00:00,2026-04-16 02:30:00.000000+00:00,2026-04-16 02:33:20+00:00,Marta
141,case[28],B,2026-04-16 02:33:20.000000+00:00,2026-04-16 02:33:20.000000+00:00,2026-04-16 02:36:40+00:00,Marta
142,case[28],C,2026-04-16 02:36:40.000000+00:00,2026-04-16 02:36:40.000000+00:00,2026-04-16 02:40:00+00:00,Marta
143,case[28],D,2026-04-16 02:40:00.000000+00:00,2026-04-16 02:40:00.000000+00:00,2026-04-16 02:43:20+00:00,Carlos
144,case[28],E,2026-04-16 02:43:20.000000+00:00,2026-04-16 02:43:20.000000+00:00,2026-04-16 02:46:40+00:00,Carlos
145,case[29],A,2026-04-16 03:00:00.000000+00:00,2026-04-16 03:00:00.000000+00:00,2026-04-16 03:03:20+00:00,Marta
146,case[29],B,2026-04-16 03:03:20.000000+00:00,2026-04-16 03:03:20.000000+00:00,2026-04-16 03:06:40+00:00,Marta
147,case[29],C,2026-04-16 03:06:40.000000+00:00,2026-04-16 03:06:40.000000+00:00,2026-04-16 03:10:00+00:00,Marta
148,case[29],D,2026-04-16 03:10:00.000000+00:00,2026-04-16 03:10:00.000000+00:00,2026-04-16 03:13:20+00:00,Carlos
149,case[29],E,2026-04-16 03:13:20.000000+00:00,2026-04-16 03:13:20.000000+00:00,2026-04-16 03:16:40+00:00,Carlos
150,case[30],A,2026-04-16 03:30:00.000000+00:00,2026-04-16 03:30:00.000000+00:00,2026-04-16 03:33:20+00:00,Marta
151,case[30],B,2026-04-16 03:33:20.000000+00:00,2026-04-16 03:33:20.000000+00:00,2026-04-16 03:36:40+00:00,Marta
152,case[30],C,2026-04-16 03:36:40.000000+00:00,2026-04-16 03:36:40.000000+00:00,2026-04-16 03:40:00+00:00,Marta
153,case[30],D,2026-04-16 03:40:00.000000+00:00,2026-04-16 03:40:00.000000+00:00,2026-04-16 03:43:20+00:00,Carlos
154,case[30],E,2026-04-16 03:43:20.000000+00:00,2026-04-16 03:43:20.000000+00:00,2026-04-16 03:46:40+00:00,Carlos
155,case[31],A,2026-04-16 04:00:00.000000+00:00,2026-04-16 04:00:00.000000+00:00,2026-04-16 04:03:20+00:00,Marta
156,case[31],B,2026-04-16 04:03:20.000000+00:00,2026-04-16 04:03:20.000000+00:00,2026-04-16 04:06:40+00:00,Marta
157,case[31],C,2026-04-16 04:06:40.000000+00:00,2026-04-16 04:06:40.000000+00:00,2026-04-16 04:10:00+00:00,Marta
158,case[31],D,2026-04-16 04:10:00.000000+00:00,2026-04-16 04:10:00.000000+00:00,2026-04-16 04:13:20+00:00,Carlos
159,case[31],E,2026-04-16 04:13:20.000000+00:00,2026-04-16 04:13:20.000000+00:00,2026-04-16 04:16:40+00:00,Carlos
160,case[32],A,2026-04-16 04:30:00.000000+00:00,2026-04-16 04:30:00.000000+00:00,2026-04-16 04:33:20+00:00,Marta
161,case[32],B,2026-04-16 04:33:20.000000+00:00,2026-04-16 04:33:20.000000+00:00,2026-04-16 04:36:40+00:00,Marta
162,case[32],C,2026-04-16 04:36:40.000000+00:00,2026-04-16 04:36:40.000000+00:00,2026-04-16 04:40:00+00:00,Marta
163,case[32],D,2026-04-16 04:40:00.000000+00:00,2026-04-16 04:40:00.000000+00:00,2026-04-16 04:43:20+00:00,Carlos
164,case[32],E,2026-04-16 04:43:20.000000+00:00,2026-04-16 04:43:20.000000+00:00,2026-04-16 04:46:40+00:00,Carlos
165,case[33],A,2026-04-16 05:00:00.000000+00:00,2026-04-16 05:00:00.000000+00:00,2026-04-16 05:03:20+00:00,Marta
166,case[33],B,2026-04-16 05:03:20.000000+00:00,2026-04-16 05:03:20.000000+00:00,2026-04-16 05:06:40+00:00,Marta
167,case[33],C,2026-04-16 05:06:40.000000+00:00,2026-04-16 05:06:40.000000+00:00,2026-04-16 05:10:00+00:00,Marta
168,case[33],D,2026-04-16 05:10:00.000000+00:00,2026-04-16 05:10:00.000000+00:00,2026-04-16 05:13:20+00:00,Carlos
169,case[33],E,2026-04-16 05:13:20.000000+00:00,2026-04-16 05:13:20.000000+00:00,2026-04-16 05:16:40+00:00,Carlos
170,case[34],A,2026-04-16 05:30:00.000000+00:00,2026-04-16 05:30:00.000000+00:00,2026-04-16 05:33:20+00:00,Marta
171,case[34],B,2026-04-16 05:33:20.000000+00:00,2026-04-16 05:33:20.000000+00:00,2026-04-16 05:36:40+00:00,Marta
172,case[34],C,2026-04-16 05:36:40.000000+00:00,2026-04-16 05:36:40.000000+00:00,2026-04-16 05:40:00+00:00,Marta
173,case[34],D,2026-04-16 05:40:00.000000+00:00,2026-04-16 05:40:00.000000+00:00,2026-04-16 05:43:20+00:00,Carlos
174,case[34],E,2026-04-16 05:43:20.000000+00:00,2026-04-16 05:43:20.000000+00:00,2026-04-16 05:46:40+00:00,Carlos
175,case[35],A,2026-04-16 06:00:00.000000+00:00,2026-04-16 06:00:00.000000+00:00,2026-04-16 06:03:20+00:00,Marta
176,case[35],B,2026-04-16 06:03:20.000000+00:00,2026-04-16 06:03:20.000000+00:00,2026-04-16 06:06:40+00:00,Marta
177,case[35],C,2026-04-16 06:06:40.000000+00:00,2026-04-16 06:06:40.000000+00:00,2026-04-16 06:10:00+00:00,Marta
178,case[35],D,2026-04-16 06:10:00.000000+00:00,2026-04-16 06:10:00.000000+00:00,2026-04-16 06:13:20+00:00,Carlos
179,case[35],E,2026-04-16 06:13:20.000000+00:00,2026-04-16 06:13:20.000000+00:00,2026-04-16 06:16:40+00:00,Carlos
180,case[36],A,2026-04-16 06:30:00.000000+00:00,2026-04-16 06:30:00.000000+00:00,2026-04-16 06:33:20+00:00,Marta
181,case[36],B,2026-04-16 06:33:20.000000+00:00,2026-04-16 06:33:20.000000+00:00,2026-04-16 06:36:40+00:00,Marta
182,case[36],C,2026-04-16 06:36:40.000000+00:00,2026-04-16 06:36:40.000000+00:00,2026-04-16 06:40:00+00:00,Marta
183,case[36],D,2026-04-16 06:40:00.000000+00:00,2026-04-16 06:40:00.000000+00:00,2026-04-16 06:43:20+00:00,Carlos
184,case[36],E,2026-04-16 06:43:20.000000+00:00,2026-04-16 06:43:20.000000+00:00,2026-04-16 06:46:40+00:00,Carlos
185,case[37],A,2026-04-16 07:00:00.000000+00:00,2026-04-16 07:00:00.000000+00:00,2026-04-16 07:03:20+00:00,Marta
186,case[37],B,2026-04-16 07:03:20.000000+00:00,2026-04-16 07:03:20.000000+00:00,2026-04-16 07:06:40+00:00,Marta
187,case[37],C,2026-04-16 07:06:40.000000+00:00,2026-04-16 07:06:40.000000+00:00,2026-04-16 07:10:00+00:00,Marta
188,case[37],D,2026-04-16 07:10:00.000000+00:00,2026-04-16 07:10:00.000000+00:00,2026-04-16 07:13:20+00:00,Carlos
189,case[37],E,2026-04-16 07:13:20.000000+00:00,2026-04-16 07:13:20.000000+00:00,2026-04-16 07:16:40+00:00,Carlos
190,case[38],A,2026-04-16 07:30:00.000000+00:00,2026-04-16 07:30:00.000000+00:00,2026-04-16 07:33:20+00:00,Marta
191,case[38],B,2026-04-16 07:33:20.000000+00:00,2026-04-16 07:33:20.000000+00:00,2026-04-16 07:36:40+00:00,Marta
192,case[38],C,2026-04-16 07:36:40.000000+00:00,2026-04-16 07:36:40.000000+00:00,2026-04-16 07:40:00+00:00,Marta
193,case[38],D,2026-04-16 07:40:00.000000+00:00,2026-04-16 07:40:00.000000+00:00,2026-04-16 07:43:20+00:00,Carlos
194,case[38],E,2026-04-16 07:43:20.000000+00:00,2026-04-16 07:43:20.000000+00:00,2026-04-16 07:46:40+00:00,Carlos
195,case[39],A,2026-04-16 08:00:00.000000+00:00,2026-04-16 08:00:00.000000+00:00,2026-04-16 08:03:20+00:00,Marta
196,case[39],B,2026-04-16 08:03:20.000000+00:00,2026-04-16 08:03:20.000000+00:00,2026-04-16 08:06:40+00:00,Marta
197,case[39],C,2026-04-16 08:06:40.000000+00:00,2026-04-16 08:06:40.000000+00:00,2026-04-16 08:10:00+00:00,Marta
198,case[39],D,2026-04-16 08:10:00.000000+00:00,2026-04-16 08:10:00.000000+00:00,2026-04-16 08:13:20+00:00,Carlos
199,case[39],E,2026-04-16 08:13:20.000000+00:00,2026-04-16 08:13:20.000000+00:00,2026-04-16 08:16:40+00:00,Carlos
