,case:concept:name,concept:name,time:enabled,start_timestamp,time:timestamp,org:resource
63,case[22],A,2026-04-16 00:40:39.935298+00:00,2026-04-16 05:54:23.647896+00:00,2026-04-16 06:10:59.417681+00:00,Carlos
64,case[15],B,2026-04-16 00:55:58.178814+00:00,2026-04-16 06:10:59.417681+00:00,2026-04-16 06:27:16.930947+00:00,Carlos
65,case[23],A,2026-04-16 01:06:09.974261+00:00,2026-04-16 06:27:16.930947+00:00,2026-04-16 06:43:59.654090+00:00,Carlos
66,case[11],C,2026-04-16 01:12:39.867490+00:00,2026-04-16 06:43:59.654090+00:00,2026-04-16 07:00:30.113808+00:00,Carlos
67,case[24],A,2026-04-16 01:19:14.597467+00:00,2026-04-16 07:00:30.113808+00:00,2026-04-16 07:17:09.882191+00:00,Carlos
68,case[16],B,2026-04-16 01:45:45.733769+00:00,2026-04-16 07:17:09.882191+00:00,2026-04-16 07:33:36.677507+00:00,Carlos
69,case[6],E,2026-04-16 02:01:47.237105+00:00,2026-04-16 07:33:36.677507+00:00,2026-04-16 07:50:16.864767+00:00,Carlos
70,case[17],B,2026-04-16 02:18:21.139063+00:00,2026-04-16 07:50:16.864767+00:00,2026-04-16 08:06:41.157157+00:00,Carlos
71,case[7],E,2026-04-16 02:51:08.711537+00:00,2026-04-16 08:06:41.157157+00:00,2026-04-16 08:23:19.734766+00:00,Carlos
72,case[25],A,2026-04-16 02:53:05.666739+00:00,2026-04-16 08:23:19.734766+00:00,2026-04-16 08:40:19.807696+00:00,Carlos
73,case[12],C,2026-04-16 03:07:47.388486+00:00,2026-04-16 08:40:19.807696+00:00,2026-04-16 08:56:36.341227+00:00,Carlos
74,case[9],D,2026-04-16 03:24:20.959114+00:00,2026-04-16 08:56:36.341227+00:00,2026-04-16 09:13:35.932159+00:00,Carlos
75,case[26],A,2026-04-16 03:33:33.767827+00:00,2026-04-16 09:13:35.932159+00:00,2026-04-16 09:29:51.257908+00:00,Carlos
76,case[13],C,2026-04-16 03:40:28.652187+00:00,2026-04-16 09:29:51.257908+00:00,2026-04-16 09:46:38.232238+00:00,Carlos
77,case[18],B,2026-04-16 03:57:16.785288+00:00,2026-04-16 09:46:38.232238+00:00,2026-04-16 10:03:18.028976+00:00,Carlos
78,case[19],B,2026-04-16 04:13:45.980967+00:00,2026-04-16 10:03:18.028976+00:00,2026-04-16 10:20:14.277912+00:00,Carlos
79,case[10],D,2026-04-16 04:31:07.630035+00:00,2026-04-16 10:20:14.277912+00:00,2026-04-16 10:36:37.337787+00:00,Carlos
80,case[20],B,2026-04-16 04:47:37.502974+00:00,2026-04-16 10:36:37.337787+00:00,2026-04-16 10:53:39.437553+00:00,Carlos
81,case[27],A,2026-04-16 05:00:56.604761+00:00,2026-04-16 10:53:39.437553+00:00,2026-04-16 11:09:43.378834+00:00,Carlos
82,case[14],C,2026-04-16 05:21:20.413050+00:00,2026-04-16 11:09:43.378834+00:00,2026-04-16 11:26:18.610609+00:00,Carlos
83,case[21],B,2026-04-16 05:37:47.906936+00:00,2026-04-16 11:26:18.610609+00:00,2026-04-16 11:43:00.933503+00:00,Carlos
84,case[28],A,2026-04-16 05:38:48.530394+00:00,2026-04-16 11:43:00.933503+00:00,2026-04-16 11:59:17.214112+00:00,Carlos
85,case[8],E,2026-04-16 05:54:23.647896+00:00,2026-04-16 11:59:17.214112+00:00,2026-04-16 12:15:46.234399+00:00,Carlos
86,case[29],A,2026-04-16 06:09:42.807784+00:00,2026-04-16 12:15:46.234399+00:00,2026-04-16 12:31:56.684955+00:00,Carlos
87,case[22],B,2026-04-16 06:10:59.417681+00:00,2026-04-16 12:31:56.684955+00:00,2026-04-16 12:48:15.952140+00:00,Carlos
88,case[15],C,2026-04-16 06:27:16.930947+00:00,2026-04-16 12:48:15.952140+00:00,2026-04-16 13:04:44.336994+00:00,Carlos
89,case[30],A,2026-04-16 06:33:51.257575+00:00,2026-04-16 13:04:44.336994+00:00,2026-04-16 13:21:42.364547+00:00,Carlos
90,case[23],B,2026-04-16 06:43:59.654090+00:00,2026-04-16 13:21:42.364547+00:00,2026-04-16 13:37:59.871378+00:00,Carlos
91,case[11],D,2026-04-16 07:00:30.113808+00:00,2026-04-16 13:37:59.871378+00:00,2026-04-16 13:54:36.635818+00:00,Carlos
92,case[31],A,2026-04-16 07:06:04.887530+00:00,2026-04-16 13:54:36.635818+00:00,2026-04-16 14:11:42.859386+00:00,Carlos
93,case[24],B,2026-04-16 07:17:09.882191+00:00,2026-04-16 14:11:42.859386+00:00,2026-04-16 14:28:02.926402+00:00,Carlos
94,case[16],C,2026-04-16 07:33:36.677507+00:00,2026-04-16 14:28:02.926402+00:00,2026-04-16 14:45:09.083683+00:00,Carlos
95,case[32],A,2026-04-16 08:04:28.682281+00:00,2026-04-16 14:45:09.083683+00:00,2026-04-16 15:02:00.384450+00:00,Carlos
96,case[17],C,2026-04-16 08:06:41.157157+00:00,2026-04-16 15:02:00.384450+00:00,2026-04-16 15:19:00.185728+00:00,Carlos
97,case[25],B,2026-04-16 08:40:19.807696+00:00,2026-04-16 15:19:00.185728+00:00,2026-04-16 15:35:57.321251+00:00,Carlos
98,case[33],A,2026-04-16 08:41:48.159412+00:00,2026-04-16 15:35:57.321251+00:00,2026-04-16 15:52:51.219395+00:00,Carlos
99,case[12],D,2026-04-16 08:56:36.341227+00:00,2026-04-16 15:52:51.219395+00:00,2026-04-16 16:08:56.152800+00:00,Carlos
100,case[9],E,2026-04-16 09:13:35.932159+00:00,2026-04-16 16:08:56.152800+00:00,2026-04-16 16:25:17.062537+00:00,Carlos
101,case[34],A,2026-04-16 09:18:56.180327+00:00,2026-04-16 16:25:17.062537+00:00,2026-04-16 16:41:56.289548+00:00,Carlos
102,case[26],B,2026-04-16 09:29:51.257908+00:00,2026-04-16 16:41:56.289548+00:00,2026-04-16 16:58:53.201046+00:00,Carlos
103,case[35],A,2026-04-16 09:43:12.538579+00:00,2026-04-16 16:58:53.201046+00:00,2026-04-16 17:16:01.149504+00:00,Carlos
104,case[13],D,2026-04-16 09:46:38.232238+00:00,2026-04-16 17:16:01.149504+00:00,2026-04-16 17:32:34.763019+00:00,Carlos
105,case[18],C,2026-04-16 10:03:18.028976+00:00,2026-04-16 17:32:34.763019+00:00,2026-04-16 17:49:24.564483+00:00,Carlos
106,case[19],C,2026-04-16 10:20:14.277912+00:00,2026-04-16 17:49:24.564483+00:00,2026-04-16 18:06:46.724490+00:00,Carlos
107,case[36],A,2026-04-16 10:25:54.367599+00:00,2026-04-16 18:06:46.724490+00:00,2026-04-16 18:22:53.007659+00:00,Carlos
108,case[37],A,2026-04-16 10:26:20.474479+00:00,2026-04-16 18:22:53.007659+00:00,2026-04-16 18:39:12.697920+00:00,Carlos
109,case[10],E,2026-04-16 10:36:37.337787+00:00,2026-04-16 18:39:12.697920+00:00,2026-04-16 18:56:03.181359+00:00,Carlos
110,case[20],C,2026-04-16 10:53:39.437553+00:00,2026-04-16 18:56:03.181359+00:00,2026-04-16 19:12:32.564934+00:00,Carlos
111,case[38],A,2026-04-16 11:08:35.392771+00:00,2026-04-16 19:12:32.564934+00:00,2026-04-16 19:28:44.597149+00:00,Carlos
112,case[27],B,2026-04-16 11:09:43.378834+00:00,2026-04-16 19:28:44.597149+00:00,2026-04-16 19:45:56.827473+00:00,Carlos
113,case[39],A,2026-04-16 11:16:28.972321+00:00,2026-04-16 19:45:56.827473+00:00,2026-04-16 20:02:51.697964+00:00,Carlos
114,case[14],D,2026-04-16 11:26:18.610609+00:00,2026-04-16 20:02:51.697964+00:00,2026-04-16 20:19:19.137937+00:00,Carlos
115,case[21],C,2026-04-16 11:43:00.933503+00:00,2026-04-16 20:19:19.137937+00:00,2026-04-16 20:36:00.644626+00:00,Carlos
116,case[28],B,2026-04-16 11:59:17.214112+00:00,2026-04-16 20:36:00.644626+00:00,2026-04-16 20:52:54.378582+00:00,Carlos
117,case[40],A,2026-04-16 12:15:14.647042+00:00,2026-04-16 20:52:54.378582+00:00,2026-04-16 21:09:19.488888+00:00,Carlos
118,case[29],B,2026-04-16 12:31:56.684955+00:00,2026-04-16 21:09:19.488888+00:00,2026-04-16 21:26:18.659438+00:00,Carlos
119,case[41],A,2026-04-16 12:32:20.890662+00:00,2026-04-16 21:26:18.659438+00:00,2026-04-16 21:42:37.722617+00:00,Carlos
120,case[22],C,2026-04-16 12:48:15.952140+00:00,2026-04-16 21:42:37.722617+00:00,2026-04-16 21:59:41.868918+00:00,Carlos
121,case[15],D,2026-04-16 13:04:44.336994+00:00,2026-04-16 21:59:41.868918+00:00,2026-04-16 22:16:31.126539+00:00,Carlos
122,case[30],B,2026-04-16 13:21:42.364547+00:00,2026-04-16 22:16:31.126539+00:00,2026-04-16 22:33:43.751444+00:00,Carlos
123,case[23],C,2026-04-16 13:37:59.871378+00:00,2026-04-16 22:33:43.751444+00:00,2026-04-16 22:50:04.478747+00:00,Carlos
124,case[42],A,2026-04-16 13:43:26.433432+00:00,2026-04-16 22:50:04.478747+00:00,2026-04-16 23:07:25.604493+00:00,Carlos
125,case[11],E,2026-04-16 13:54:36.635818+00:00,2026-04-16 23:07:25.604493+00:00,2026-04-16 23:24:22.522727+00:00,Carlos
126,case[31],B,2026-04-16 14:11:42.859386+00:00,2026-04-16 23:24:22.522727+00:00,2026-04-16 23:40:52.084399+00:00,Carlos
127,case[24],C,2026-04-16 14:28:02.926402+00:00,2026-04-16 23:40:52.084399+00:00,2026-04-16 23:58:03.565421+00:00,Carlos
128,case[43],A,2026-04-16 14:36:31.087673+00:00,2026-04-16 23:58:03.565421+00:00,2026-04-17 00:14:42.628057+00:00,Carlos
129,case[16],D,2026-04-16 14:45:09.083683+00:00,2026-04-17 00:14:42.628057+00:00,2026-04-17 00:31:38.584940+00:00,Carlos
130,case[32],B,2026-04-16 15:02:00.384450+00:00,2026-04-17 00:31:38.584940+00:00,2026-04-17 00:48:27.805115+00:00,Carlos
131,case[44],A,2026-04-16 15:11:05.428556+00:00,2026-04-17 00:48:27.805115+00:00,2026-04-17 01:05:48.920925+00:00,Carlos
132,case[45],A,2026-04-16 15:13:20.157986+00:00,2026-04-17 01:05:48.920925+00:00,2026-04-17 01:21:57.703017+00:00,Carlos
133,case[17],D,2026-04-16 15:19:00.185728+00:00,2026-04-17 01:21:57.703017+00:00,2026-04-17 01:38:03.968683+00:00,Carlos
134,case[25],C,2026-04-16 15:35:57.321251+00:00,2026-04-17 01:38:03.968683+00:00,2026-04-17 01:54:49.529810+00:00,Carlos
135,case[46],A,2026-04-16 15:48:11.608973+00:00,2026-04-17 01:54:49.529810+00:00,2026-04-17 02:11:27.667903+00:00,Carlos
136,case[33],B,2026-04-16 15:52:51.219395+00:00,2026-04-17 02:11:27.667903+00:00,2026-04-17 02:28:35.118205+00:00,Carlos
137,case[12],E,2026-04-16 16:08:56.152800+00:00,2026-04-17 02:28:35.118205+00:00,2026-04-17 02:45:55.287686+00:00,Carlos
138,case[47],A,2026-04-16 16:32:12.600195+00:00,2026-04-17 02:45:55.287686+00:00,2026-04-17 03:01:51.583155+00:00,Carlos
139,case[34],B,2026-04-16 16:41:56.289548+00:00,2026-04-17 03:01:51.583155+00:00,2026-04-17 03:18:45.372963+00:00,Carlos
140,case[48],A,2026-04-16 16:58:52.299950+00:00,2026-04-17 03:18:45.372963+00:00,2026-04-17 03:35:32.823672+00:00,Carlos
141,case[26],C,2026-04-16 16:58:53.201046+00:00,2026-04-17 03:35:32.823672+00:00,2026-04-17 03:52:00.118586+00:00,Carlos
142,case[35],B,2026-04-16 17:16:01.149504+00:00,2026-04-17 03:52:00.118586+00:00,2026-04-17 04:08:08.598253+00:00,Carlos
143,case[49],A,2026-04-16 17:23:17.048361+00:00,2026-04-17 04:08:08.598253+00:00,2026-04-17 04:25:12.677479+00:00,Carlos
144,case[50],A,2026-04-16 17:27:47.902367+00:00,2026-04-17 04:25:12.677479+00:00,2026-04-17 04:42:07.145429+00:00,Carlos
145,case[13],E,2026-04-16 17:32:34.763019+00:00,2026-04-17 04:42:07.145429+00:00,2026-04-17 04:58:18.808832+00:00,Carlos
146,case[18],D,2026-04-16 17:49:24.564483+00:00,2026-04-17 04:58:18.808832+00:00,2026-04-17 05:14:26.128841+00:00,Carlos
147,case[51],A,2026-04-16 17:53:20.706604+00:00,2026-04-17 05:14:26.128841+00:00,2026-04-17 05:30:59.500928+00:00,Carlos
148,case[19],D,2026-04-16 18:06:46.724490+00:00,2026-04-17 05:30:59.500928+00:00,2026-04-17 05:47:00.134353+00:00,Carlos
149,case[36],B,2026-04-16 18:22:53.007659+00:00,2026-04-17 05:47:00.134353+00:00,2026-04-17 06:03:53.070972+00:00,Carlos
150,case[52],A,2026-04-16 18:22:58.096170+00:00,2026-04-17 06:03:53.070972+00:00,2026-04-17 06:20:03.594048+00:00,Carlos
151,case[37],B,2026-04-16 18:39:12.697920+00:00,2026-04-17 06:20:03.594048+00:00,2026-04-17 06:36:46.345212+00:00,Carlos
152,case[53],A,2026-04-16 19:01:28.520307+00:00,2026-04-17 06:36:46.345212+00:00,2026-04-17 06:53:37.560510+00:00,Carlos
153,case[54],A,2026-04-16 19:02:11.188036+00:00,2026-04-17 06:53:37.560510+00:00,2026-04-17 07:10:24.254614+00:00,Carlos
154,case[20],D,2026-04-16 19:12:32.564934+00:00,2026-04-17 07:10:24.254614+00:00,2026-04-17 07:26:48.190509+00:00,Carlos
155,case[38],B,2026-04-16 19:28:44.597149+00:00,2026-04-17 07:26:48.190509+00:00,2026-04-17 07:43:47.433942+00:00,Carlos
156,case[27],C,2026-04-16 19:45:56.827473+00:00,2026-04-17 07:43:47.433942+00:00,2026-04-17 08:00:18.081160+00:00,Carlos
157,case[39],B,2026-04-16 20:02:51.697964+00:00,2026-04-17 08:00:18.081160+00:00,2026-04-17 08:16:41.132755+00:00,Carlos
158,case[55],A,2026-04-16 20:09:29.154123+00:00,2026-04-17 08:16:41.132755+00:00,2026-04-17 08:33:18.938548+00:00,Carlos
159,case[14],E,2026-04-16 20:19:19.137937+00:00,2026-04-17 08:33:18.938548+00:00,2026-04-17 08:49:56.933864+00:00,Carlos
160,case[56],A,2026-04-16 20:34:19.688693+00:00,2026-04-17 08:49:56.933864+00:00,2026-04-17 09:06:46.288420+00:00,Carlos
161,case[21],D,2026-04-16 20:36:00.644626+00:00,2026-04-17 09:06:46.288420+00:00,2026-04-17 09:22:58.137284+00:00,Carlos
162,case[28],C,2026-04-16 20:52:54.378582+00:00,2026-04-17 09:22:58.137284+00:00,2026-04-17 09:39:33.697716+00:00,Carlos
163,case[57],A,2026-04-16 21:08:21.750685+00:00,2026-04-17 09:39:33.697716+00:00,2026-04-17 09:56:36.985222+00:00,Carlos
164,case[40],B,2026-04-16 21:09:19.488888+00:00,2026-04-17 09:56:36.985222+00:00,2026-04-17 10:13:38.721707+00:00,Carlos
165,case[58],A,2026-04-16 21:12:41.561376+00:00,2026-04-17 10:13:38.721707+00:00,2026-04-17 10:29:31.869858+00:00,Carlos
166,case[59],A,2026-04-16 21:18:55.640659+00:00,2026-04-17 10:29:31.869858+00:00,2026-04-17 10:46:23.553207+00:00,Carlos
167,case[29],C,2026-04-16 21:26:18.659438+00:00,2026-04-17 10:46:23.553207+00:00,2026-04-17 11:03:14.771046+00:00,Carlos
168,case[41],B,2026-04-16 21:42:37.722617+00:00,2026-04-17 11:03:14.771046+00:00,2026-04-17 11:20:04.709833+00:00,Carlos
169,case[22],D,2026-04-16 21:59:41.868918+00:00,2026-04-17 11:20:04.709833+00:00,2026-04-17 11:36:38.112515+00:00,Carlos
170,case[15],E,2026-04-16 22:16:31.126539+00:00,2026-04-17 11:36:38.112515+00:00,2026-04-17 11:53:56.302216+00:00,Carlos
171,case[60],A,2026-04-16 22:23:29.102796+00:00,2026-04-17 11:53:56.302216+00:00,2026-04-17 12:10:08.503973+00:00,Carlos
172,case[30],C,2026-04-16 22:33:43.751444+00:00,2026-04-17 12:10:08.503973+00:00,2026-04-17 12:26:43.073548+00:00,Carlos
173,case[23],D,2026-04-16 22:50:04.478747+00:00,2026-04-17 12:26:43.073548+00:00,2026-04-17 12:43:40.765072+00:00,Carlos
174,case[42],B,2026-04-16 23:07:25.604493+00:00,2026-04-17 12:43:40.765072+00:00,2026-04-17 13:00:52.300269+00:00,Carlos
175,case[61],A,2026-04-16 23:18:16.988457+00:00,2026-04-17 13:00:52.300269+00:00,2026-04-17 13:17:03.755717+00:00,Carlos
176,case[62],A,2026-04-16 23:20:53.206097+00:00,2026-04-17 13:17:03.755717+00:00,2026-04-17 13:33:45.468308+00:00,Carlos
177,case[31],C,2026-04-16 23:40:52.084399+00:00,2026-04-17 13:33:45.468308+00:00,2026-04-17 13:50:58.005000+00:00,Carlos
178,case[63],A,2026-04-16 23:45:47.882720+00:00,2026-04-17 13:50:58.005000+00:00,2026-04-17 14:07:46.763802+00:00,Carlos
179,case[24],D,2026-04-16 23:58:03.565421+00:00,2026-04-17 14:07:46.763802+00:00,2026-04-17 14:24:33.197636+00:00,Carlos
180,case[43],B,2026-04-17 00:14:42.628057+00:00,2026-04-17 14:24:33.197636+00:00,2026-04-17 14:41:04.486044+00:00,Carlos
181,case[16],E,2026-04-17 00:31:38.584940+00:00,2026-04-17 14:41:04.486044+00:00,2026-04-17 14:57:25.235929+00:00,Carlos
182,case[32],C,2026-04-17 00:48:27.805115+00:00,2026-04-17 14:57:25.235929+00:00,2026-04-17 15:14:23.575003+00:00,Carlos
183,case[64],A,2026-04-17 01:01:08.127861+00:00,2026-04-17 15:14:23.575003+00:00,2026-04-17 15:31:16.045538+00:00,Carlos
184,case[44],B,2026-04-17 01:05:48.920925+00:00,2026-04-17 15:31:16.045538+00:00,2026-04-17 15:47:29.838037+00:00,Carlos
185,case[45],B,2026-04-17 01:21:57.703017+00:00,2026-04-17 15:47:29.838037+00:00,2026-04-17 16:04:29.432131+00:00,Carlos
186,case[17],E,2026-04-17 01:38:03.968683+00:00,2026-04-17 16:04:29.432131+00:00,2026-04-17 16:20:55.545124+00:00,Carlos
187,case[65],A,2026-04-17 01:54:01.436739+00:00,2026-04-17 16:20:55.545124+00:00,2026-04-17 16:37:39.388740+00:00,Carlos
188,case[25],D,2026-04-17 01:54:49.529810+00:00,2026-04-17 16:37:39.388740+00:00,2026-04-17 16:54:49.645393+00:00,Carlos
189,case[66],A,2026-04-17 01:55:39.574466+00:00,2026-04-17 16:54:49.645393+00:00,2026-04-17 17:11:31.657995+00:00,Carlos
